start,finish,task
2023-05-02 10:17:08.221274,2023-05-02 10:39:06.541333,SBR
2023-05-02 10:39:06.558335,2023-05-02 10:54:08.417867,SBR
2023-05-02 10:54:08.436394,2023-05-02 11:09:10.759537,SBR
2023-05-02 11:09:10.789545,2023-05-02 11:24:21.334673,SBR
2023-05-02 11:24:21.353680,2023-05-02 11:39:40.007070,SBR
2023-05-02 11:39:40.023081,2023-05-02 12:33:53.819500,SBR
2023-05-02 12:33:53.840504,2023-05-02 12:48:55.905262,SBR
2023-05-02 12:48:55.919279,2023-05-02 13:04:30.398948,SBR
2023-05-02 13:04:30.412950,2023-05-02 13:19:33.036672,SBR
2023-05-02 13:19:33.054193,2023-05-02 13:34:33.991390,SBR
2023-05-02 13:34:34.006399,2023-05-02 13:49:35.796405,SBR
2023-05-02 13:49:35.818415,2023-05-02 14:19:36.778465,SBR
2023-05-02 14:19:36.800462,2023-05-02 14:34:38.458674,SBR
2023-05-02 14:34:38.480689,2023-05-02 15:04:40.972910,SBR
2023-05-02 15:04:40.988912,2023-05-02 15:19:43.766440,SBR
2023-05-02 15:19:43.781441,2023-05-02 15:34:45.086087,SBR
2023-05-02 15:34:45.103088,2023-05-02 15:49:46.744292,SBR
2023-05-02 15:49:46.761292,2023-05-02 16:04:49.637243,SBR
2023-05-02 16:04:49.656242,2023-05-02 16:20:03.915947,SBR
2023-05-02 16:20:03.931948,2023-05-02 16:35:06.289439,SBR
2023-05-02 16:35:06.307433,2023-05-02 16:52:38.578874,SBR
2023-05-02 16:52:38.606873,2023-05-03 09:54:49.688021,SBR
2023-05-03 09:54:49.716020,2023-05-03 10:25:12.462030,SBR
2023-05-03 10:25:12.530560,2023-05-03 10:55:14.693067,SBR
2023-05-03 10:55:14.711594,2023-05-03 11:10:16.059743,SBR
2023-05-03 11:10:16.079742,2023-05-03 11:25:20.028262,SBR
2023-05-03 11:25:20.048271,2023-05-03 11:55:21.326339,SBR
2023-05-03 11:55:21.343342,2023-05-03 12:25:51.785439,SBR
2023-05-03 12:25:51.802958,2023-05-03 12:40:54.944517,SBR
2023-05-03 13:54:38.944290,2023-05-03 13:54:39.833290,
2023-05-03 13:54:39.842293,2023-05-03 14:39:46.705521,SBR
2023-05-03 14:39:46.718833,2023-05-03 14:54:48.533734,SBR
2023-05-03 14:54:48.547735,2023-05-03 15:09:50.203877,SBR
2023-05-03 15:09:50.218893,2023-05-03 15:24:51.819943,SBR
2023-05-03 15:24:51.829950,2023-05-03 15:39:53.216992,SBR
2023-05-03 15:39:53.231994,2023-05-03 15:54:54.670487,SBR
2023-05-03 15:54:54.686464,2023-05-05 08:57:23.150721,SBR
2023-05-05 09:13:33.096821,2023-05-05 09:13:33.471834,
2023-05-05 09:13:33.473339,2023-05-05 09:28:39.012117,belladion
2023-05-05 09:28:39.024637,2023-05-05 10:07:53.695186,admin
2023-05-05 10:07:53.708710,2023-05-05 10:22:59.595301,bellagio
2023-05-05 10:22:59.608833,2023-05-05 10:38:13.774331,bellagio
2023-05-05 10:38:13.795887,2023-05-05 11:08:19.315162,sbr
2023-05-05 11:08:19.328704,2023-05-05 13:46:16.055236,sbr
2023-05-05 13:46:16.071760,2023-05-05 14:05:47.793033,sbr
2023-05-05 14:05:47.820195,2023-05-05 14:20:48.324707,sbr
2023-05-05 14:20:48.338713,2023-05-05 14:36:28.159401,sbr
2023-05-05 14:36:28.174510,2023-05-05 15:06:30.468931,sbr
2023-05-05 15:06:30.483423,2023-05-05 15:21:32.034008,sbr
2023-05-05 15:21:32.055525,2023-05-05 15:36:34.646116,sbr
2023-05-05 15:36:34.659645,2023-05-05 15:51:36.876368,sbr
2023-05-05 15:51:36.889371,2023-05-05 16:54:00.533809,sbr
2023-05-05 16:54:00.549339,2023-05-05 17:10:43.539103,sbr
2023-05-05 17:10:43.553489,2023-05-05 17:25:45.419121,sbr
2023-05-05 17:25:45.437624,2023-05-05 17:40:47.690272,sbr
2023-05-05 17:40:47.705295,2023-05-05 17:55:49.226829,sbr
